x y z
0.37524696568961946 0.4052557261548687 0.3374930793940085
0.7969105549980772 0.4457812007146722 0.37130475341997593
1.0378738818843412 0.5734151420342801 0.07710307651164912
0.8129540782821576 0.5207827045527957 0.1521437538151733
0.619958961653184 0.592429410924808 -0.13400175881330376
1.0808400786227303 0.5412092080008867 0.1895884288046522
0.9256210904164199 0.4711517493490591 0.34261232446149176
0.6008067615982651 0.5268707165924825 0.05567611460008544
0.725735126785431 0.4700706605079622 0.2721782526174228
0.9608575112225 0.4802363596330298 0.328338207554771
0.999151724936667 0.5722252963616014 0.066400665250425
0.6603224848008984 0.490402052763221 0.18705383113702773
0.9371304086785633 0.5651445822811811 0.06478825511182314
1.0679151503839148 0.5772722126494424 0.07660152570320129
0.4594220159010251 0.5193186111773858 0.02622480708078158
0.8763588472495041 0.5974070710113695 -0.05442990576274727
1.1564601562807981 0.6886578519075062 -0.22502173078746185
0.9833066005258037 0.5063509879253739 0.2582446706499077
0.8674914657279695 0.5872868766595962 -0.0273283894247585
0.8130835574159079 0.5374964338555783 0.10203465699455123
0.41063104651055066 0.45660998649465945 0.19642489815312913
0.43941918346514464 0.6556065253932798 -0.39013951104773575
0.33172085620675923 0.40514093226200104 0.32179376099489165
0.4017259149951139 0.5437101954551696 -0.06823965680304357
0.5699231906660375 0.6065575707085235 -0.1948427357982811
0.363377888504345 0.4495452779376501 0.20020802793720638
1.0525470364948832 0.6439655810124957 -0.12920568520413092
0.6378153586497226 0.4476306333358224 0.30711193085910166
0.6185308344384438 0.498826853183188 0.1463670662363301
0.8025711026297182 0.5914910341944262 -0.06387456527979646
0.7379362211708266 0.4611959556974403 0.30330801585616635
0.88524444736041 0.6723112138380846 -0.2759371554698499
0.32147056158382503 0.4102433616002013 0.3027034215536799
0.8458952577998363 0.4314634865655994 0.4323271450734926
0.4397872033323427 0.5084828756823743 0.05150472047259409
0.7025791910454988 0.4572975063397082 0.3019743416668602
0.5634035276583855 0.4991676778206814 0.12502424244769011
0.7217970289369862 0.4232794518744941 0.41114405980298746
