x y z
0.7781998007362133 0.7965155455032272 0.2893836586719798
0.5384796877753681 1.1805555580707745 -0.0546543354423773
0.7971416266992354 1.250308072825157 -0.06627275719881183
0.4991982002868077 1.082581263411732 0.01620853203438921
0.7047290495474664 0.7967353806455695 0.2768427428523539
0.7497846334671875 0.9438521292877332 0.1680915053086147
0.5187009296674311 0.6503465163455404 0.36128897361065804
0.5196907362839279 0.7978051304984575 0.24484995990266803
0.7824384295492712 0.8070127536607472 0.2817962710248171
0.8737171455557928 1.0442128110522049 0.10959057194757868
1.00956400162197 0.9690571793694104 0.19188790754800103
0.8137368128958055 0.8586170065850041 0.24625760277258493
0.8420567002714008 0.7356285958256921 0.34827995018601854
0.8490708532337796 0.8320693897018052 0.2731982781162694
0.8938284612542458 1.1819127997622094 0.004087029070458742
0.8353034126228791 1.0446887170846189 0.10274818981931347
1.0200674025398178 1.275286388021229 -0.048500497728194286
0.4349028243722941 0.6647440250343213 0.33579843265357356
0.7192393033323741 0.863853099886624 0.22621062668310307
0.43648197984800385 0.9959863321570489 0.07412827014624535
0.5904885750085505 1.1299439047011577 -0.0058777592698702474
0.5904361818770012 0.8460653126886729 0.21859566477002315
0.3917580077562698 1.1068266740945847 -0.021049010102154042
0.6729728309121985 1.129062805722752 0.008703275184236997
0.6113743824082483 1.119823146818679 0.00564105270646012
0.7523684570120729 1.249494577511756 -0.07316598334860835
0.36821341894066306 1.0050495436549685 0.0554699577076217
0.5404210154579308 0.9119191731183298 0.15810162778318446
0.7105133125758223 0.7188880654037061 0.3393755910956001
0.8016008848017516 0.7483764009171668 0.3313896003895188
0.8526208176084366 0.9966736933241214 0.14363193606836325
0.4569899480539971 0.8565603629737748 0.18783396737644417
0.41834842829762875 0.9909387013976736 0.07506741952218227
0.6338809715479539 0.8123418420564739 0.2525760334353824
0.3826270785309547 0.9898576097933522 0.06990946158576858
0.5499607655058651 0.906906717409457 0.16367111286305316
0.6118713674265471 0.6548548352602472 0.3734069942455651
0.6954460862472869 0.8799876019910997 0.2094469411150193
0.8060657115872628 1.1401933416351029 0.022304661902745465
0.4785464093480505 1.0154115214470059 0.0658480024529294
0.5437007244930049 0.6652125526426869 0.35374150954752015
0.7213070281555609 0.9758179806406102 0.13802038088392457
0.38431313463389255 1.1276373316110462 -0.038758591860774294
0.6180171899700742 0.9305611498012044 0.15642163552523483
0.45738939915394866 0.691384461587313 0.31851710235043806
