x y z
-0.988911985991253 0.18665149583716634 0.3486631399013436
-0.4710966842438836 -0.20682990146827354 0.883808983082985
-0.6271267520161524 -0.0968324721015659 0.7288703371540639
-0.4372274442623398 0.45262287250363875 0.4139068629146023
-0.8678673295024082 0.04955687666058006 0.5070029675666753
-0.05000074206339214 -0.21846968830256303 1.0917834878928236
-0.01183564052252073 -0.1686521159099951 1.0731456774868153
-0.6584801986102224 -0.028100252714877205 0.6633762142884649
-0.46494178151160376 -0.08305612173844468 0.7955165938909832
-0.13162343797749126 -0.16205996632142328 1.0115661168898422
-0.24159341849242458 0.4874528561221605 0.4808778398901338
-0.14201838833778818 0.504484151536722 0.5154785242119779
-0.35718834446414505 0.3549006295803253 0.5238168854034095
-0.7437679055939971 -0.14113965709467363 0.706287656124822
-0.11054268625367572 0.2098721066963063 0.7474776584716063
-0.21755740227248774 0.13383305036581367 0.7528359809234288
-0.2755455186350656 0.01083633847312776 0.8160116998931559
-0.8008214326533769 -0.00901689088803559 0.5819125826367012
-0.7812395018362138 0.04967654614540379 0.547934791412279
-0.3282144680555201 -0.21003931936061063 0.9538315328938407
-0.5968381815244306 -0.3691970197855231 0.943913526872469
-0.048797148969002196 -0.048658346232044236 0.9672222337015912
-0.548887135034253 -0.21790021361062073 0.8551311817789631
-0.576507638320547 -0.05142146640401521 0.7193768765833859
-0.12799709271307896 -0.15105768952906942 1.0051758673332758
-0.2836301946885604 -0.27223042917468004 1.0207706806002879
-0.34194842967161687 0.38067965092032807 0.5120371533929157
-0.5463003796367187 0.19050051378967747 0.5554122963564728
-0.7548784024000067 0.20394414058033733 0.44674005033608966
-0.8699037702919017 0.1286312078131846 0.4477701006694287
-0.2999048643308111 0.544612392040783 0.41114628577875767
-0.3275849488273774 -0.05777734817557201 0.8419302854626638
-0.4159644167827466 0.06168193336269301 0.7120532665595498
-0.5267184715023898 -0.11236523412022453 0.7878614994419744
-0.788075821246726 -0.030168892332295277 0.6035344454503372
-0.7452561042603123 -0.42848749363883554 0.9173248497229489
-0.8388727161946622 0.05547854484112863 0.5163689162808712
0.06430414726438316 0.17375294745700054 0.8568867389671571
-0.2243904097454871 0.11393454714252421 0.7642632945398089
-0.7164383646227097 0.06453423528929658 0.5676710376490235
-0.7261037524059856 -0.47715361211159746 0.9622551314960803
-0.4151889093949306 0.07441563368798215 0.7030372308701924
-0.8367247822207032 -0.3662216103931954 0.8281299008725376
-0.23679194044747806 -0.2201989174681518 1.0046083658008798
-0.11938356986897096 -0.013463993790021889 0.9078640155005673
-0.629959897541538 0.14563788192309357 0.5488563780936906
-0.26445896459365487 0.4897157371790102 0.46838306743749003
0.02640827620529579 0.09022445146697067 0.9004930594406859
-0.3392420881670133 0.5220850370755897 0.40911936137957106
-0.11104357186032196 0.4031277126852515 0.6048336078473171
-0.6454234485258603 0.26849334913624645 0.4510039087166946
-0.5473979476869579 0.35742655951331825 0.4318875237397719
-0.9006157791711109 -0.04591142338551879 0.561844939706406
-0.09950709888615233 0.1324191417130029 0.8097770429715029
-0.24258900202456699 0.1726318025578481 0.7123928574673739
0.02685470467165263 -0.09003832732996642 1.033537123279769
-0.34703863654425426 0.30648873438866897 0.5642969025486646
-0.8546513843342236 -0.05811175474458885 0.592600221671475
-0.41151342132664603 0.22366760920543244 0.5947963267154461
-0.2055434293439257 -0.22056068010942714 1.0196717367551333
-0.7319076096105375 -0.14649404215076534 0.7158493012274734
-0.7274941893616016 0.30716002237338513 0.38364893971799713
-0.6688434974483282 -0.48953357728451535 0.998491597998481
-0.5853072850610908 -0.4000341238186812 0.9720969903947516
-0.9983296546185868 0.20348711337990832 0.3317977966161121
-0.5944371485019395 -0.3749625340804611 0.9492989764269539
-0.4994309848378254 0.28017423283803145 0.5115268049696411
-0.04194762931933038 0.5075692778399544 0.5605906482418075
-0.2850125841368232 0.45896454432452116 0.48131056538623085
-0.8988875205633331 0.2106618578987281 0.3735986819045371
-0.8025442422249583 -0.27979931643819467 0.7806319049152167
-0.22270935211497672 0.5107941416865593 0.4726200137473352
-0.6218037940102084 -0.22828572077890874 0.8282565967262903
0.2820136089400188 -0.39211319816678425 0.7902612995568743
0.27954647026692026 -0.43782092885626067 0.739641310685163
0.053064737837211606 -0.5047120081760531 0.7454202428732224
0.3356722256215712 -0.5857803720003745 0.5528079691560003
0.3609618278589932 -0.7407042393128179 0.3691761957468185
-0.6003252168908315 -0.5779831354221685 0.8969791661512017
0.11395227193154445 -0.5803190219117944 0.6384082391767827
-0.12331611618053781 -0.46225557966750236 0.8564611665827782
-0.12395249578742909 -0.3635109975846963 0.9679557533311993
0.15360812488448095 -0.814453205028577 0.36037365423025874
0.5077276112024086 -0.6361294048088739 0.43442346106262897
-0.3361088179300636 -0.778729724071174 0.576101923572621
0.0680056626485504 -0.8338479038320128 0.36919242274459285
-0.2060541049644835 -1.017923455603217 0.2599745978602882
-0.2575729428019057 -1.0452584620342584 0.2476333416401445
-0.14537909535340218 -0.5320679728699073 0.7857013113199929
-0.1449952802793952 -0.5910026404786484 0.7191555044563511
0.34532517591541223 -0.6763986168195398 0.44723943123528737
-0.6964263256642329 -0.6483560729272584 0.8521169128514239
0.14888528109382265 -0.7810821669227284 0.399668815910107
0.3454595568217922 -0.5553999599103199 0.5835339943396656
-0.08238590688544573 -0.30862314114269873 1.014909960728416
-0.30597591868248974 -0.5947104932314758 0.7726597895323644
0.44633805219968004 -0.5470144696535547 0.5568362347953517
0.198315897205739 -0.8492118926943283 0.30518753392770426
-0.694804181106242 -0.6286979176752248 0.8736867097668413
-0.3534729985937976 -0.9873139912103603 0.34728861706187897
-0.08317001759664258 -0.6199042216884976 0.664435727726225
-0.2182911986628908 -0.5792139748317109 0.7587023939051991
-0.4162801682868852 -0.4269984324456785 1.0011637692696416
-0.21045455432790172 -0.7095817687614885 0.6089944110288451
-0.3550917730899016 -1.0086494236012937 0.32382763692074235
0.14466876752061925 -0.43633507266479254 0.7896447641096054
-0.7229096107903992 -0.5678492454606374 0.9523224063527354
-0.5584309139118966 -0.8685543396192393 0.5545486019461214
0.019074853349277943 -0.782058208324187 0.4450824758137665
-0.6472686200619069 -0.6761047456202329 0.8032352668116758
0.13836333203827017 -0.15703501689182298 1.106622716454576
-0.1578230622703987 -0.8917861794917079 0.3848254950735698
-0.45893725834094534 -1.0391824192501593 0.32663245336621316
0.004103239845269252 -0.5074123002882149 0.759921331291493
-0.13161659550564864 -0.587310328725406 0.7185222149424173
-0.2515166421458343 -0.802798627961896 0.5186698590197839
-0.41233856756916576 -0.4600743184127509 0.9624811223309429
-0.16580206787559415 -0.5045126596267533 0.8240688918331693
0.11729907796829997 -0.7017625615537895 0.5003650033535721
0.06979869796759902 -0.5025697229803325 0.7418381079871696
-0.06478668604782659 -0.3353770143093019 0.9784572547549557
0.0784292323644768 -0.33535033592944036 0.9271704063869008
-0.23284785741004266 -0.43434303525392987 0.9271605977549822
-0.1209777466372036 -0.4156329989305737 0.9081581596408208
0.38686496032509043 -0.7165821312128887 0.38707570077479153
